Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5,Q6,Q7A,Q7P,Q8A,Q8P,Q9,Q10,Q11A,Q11P,Q12A,Q12P,Q13A,Q13P,Q14,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
4,53350,3510,3,0.3,13Q2,1,1,2,1,2,1,2,3,2,3,3,3,3,1,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,53351,3510,1,0.06,13Q2,2,2,1,1,1,1,1,3,2,3,3,3,3,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,53450,3510,3,0.3,13Q2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,,1,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
8,53650,3510,2,0.19,13Q2,1,2,3,2,3,2,3,2,2,3,2,3,2,2,1,1,1,1,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
3,53666,3510,3,0.3,13Q2,2,2,1,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
3,96914,3510,1,0.06,13Q2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,96924,3510,3,0.3,13Q2,1,2,2,2,1,2,1,2,2,3,3,3,3,3,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,96937,3510,3,0.3,13Q2,1,1,2,1,2,1,2,2,2,3,2,3,2,2,1,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,96947,3510,1,0.06,13Q2,,,,,,,,,2,2,2,2,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96952,3510,3,0.3,13Q2,2,,,,,,,,2,2,2,2,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96970,3510,3,0.3,13Q2,1,1,1,1,1,1,1,2,2,2,1,2,1,3,1,1,,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,96977,3510,4,0.44,13Q2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,97010,3510,3,0.3,13Q2,,,,,,,,,1,1,2,1,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,97016,3510,3,0.3,13Q2,,,,,,,,,1,2,2,2,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,97068,3510,3,0.3,13Q2,1,1,,1,,1,,2,1,1,,1,,2,1,1,,1,,1,,3,FALSE,FALSE,FALSE,FALSE,FALSE
5,97139,3510,3,0.3,13Q2,1,2,1,2,1,2,1,2,,2,2,2,2,2,,2,2,2,2,,,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,97160,3510,4,0.44,13Q2,2,3,2,3,2,3,2,1,2,3,2,3,2,3,1,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,97177,3510,1,0.06,13Q2,1,3,2,3,2,3,2,3,1,2,2,2,2,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
3,97195,3510,4,0.44,13Q2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,97245,3510,3,0.3,13Q2,,,,,,,,,1,2,1,2,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,97271,3510,3,0.3,13Q2,1,1,1,1,2,2,2,2,2,2,2,,3,1,1,2,2,2,2,,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,97282,3510,4,0.44,13Q2,1,2,1,1,1,2,1,,2,3,1,3,1,1,1,2,1,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,97351,3510,3,0.3,13Q2,1,2,2,2,2,2,2,3,1,1,2,1,2,3,1,1,2,2,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,3,0.3,13Q3,2,3,1,3,3,3,3,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,3,0.3,13Q3,,,,,,,,,1,2,,2,,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,3,0.3,13Q3,2,,,,,,,,2,3,1,3,1,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,3,0.3,13Q3,,,,,,,,,1,1,1,1,1,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,10637,3510,3,0.3,13Q3,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,,1,,2,,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,10640,3510,4,0.44,13Q3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,10650,3510,4,0.44,13Q3,2,3,2,3,2,3,2,2,2,3,2,2,2,2,,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
8,10651,3510,4,0.44,13Q3,2,3,3,3,3,3,3,2,2,3,1,3,1,2,1,2,1,1,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,10793,3510,4,0.44,13Q3,1,3,3,,,1,2,1,2,2,3,,,1,2,2,1,2,2,,,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,10824,3510,4,0.44,13Q3,2,1,2,1,2,2,2,1,2,3,2,2,2,1,2,3,2,3,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,11205,3510,1,0.06,13Q3,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
2,11208,3510,1,0.06,13Q3,2,3,2,3,2,3,2,1,2,3,2,3,2,1,1,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,11238,3510,3,0.3,13Q3,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,13020,3510,1,0.06,13Q3,1,1,2,1,2,1,2,2,1,2,2,1,2,1,1,2,2,1,2,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,13283,3510,4,0.44,13Q3,1,2,2,1,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14060,3510,2,0.19,13Q3,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,14063,3510,3,0.3,13Q3,,,,,,,,,2,3,,3,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14066,3510,3,0.3,13Q3,2,3,2,2,2,2,2,1,2,3,2,3,2,1,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
4,14067,3510,4,0.44,13Q3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14071,3510,4,0.44,13Q3,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14081,3510,4,0.44,13Q3,2,3,2,3,2,3,2,2,2,3,1,3,1,2,1,2,1,2,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,14083,3510,2,0.19,13Q3,,,,,,,,,2,3,2,3,3,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14084,3510,2,0.19,13Q3,2,3,2,3,3,3,3,1,2,3,2,3,2,1,2,3,2,3,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,14086,3510,4,0.44,13Q3,2,2,2,3,2,3,3,2,1,2,2,3,2,1,1,2,2,2,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,14087,3510,2,0.19,13Q3,2,,,3,,,,1,,,,,,,2,3,,3,,3,,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,14088,3510,4,0.44,13Q3,2,2,3,2,3,3,3,1,2,3,2,3,2,1,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14089,3510,4,0.44,13Q3,2,2,3,2,2,3,3,1,1,2,3,2,3,1,1,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14092,3510,3,0.3,13Q3,2,3,2,3,2,3,2,2,2,3,2,3,2,2,2,3,3,3,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,14093,3510,3,0.3,13Q3,,1,1,1,1,,,1,1,1,,1,1,2,1,1,1,1,1,,,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14095,3510,3,0.3,13Q3,2,2,2,2,2,1,2,,2,2,3,3,3,2,2,3,,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14096,3510,4,0.44,13Q2,2,3,1,3,1,3,2,3,1,2,2,2,2,3,1,1,1,1,1,1,1,2,TRUE,FALSE,FALSE,FALSE,FALSE
1,14097,3510,1,0.06,13Q3,,,,,,,,,2,2,2,2,2,,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14099,3510,4,0.44,13Q3,1,3,2,2,2,3,2,2,1,2,3,1,3,2,1,2,3,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,14100,3510,4,0.44,13Q3,,2,3,2,3,,,2,1,2,3,2,3,2,1,2,3,2,3,,,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14102,3510,3,0.3,13Q3,2,3,2,2,3,2,3,2,2,3,2,3,2,2,2,2,2,3,2,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,14108,3510,2,0.19,13Q3,,,,,,,,,,,,,,,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14111,3510,4,0.44,13Q3,1,2,2,2,2,2,2,1,2,1,1,1,3,1,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14112,3510,4,0.44,13Q3,2,3,2,3,2,3,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14113,3510,3,0.3,13Q3,,,,,,,,,,,,,,,1,1,,1,2,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
3,14604,3510,2,0.19,13Q3,2,3,2,3,2,3,2,1,2,3,2,3,2,1,2,3,2,3,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,14623,3510,2,0.19,13Q3,,,,,,,,,,,,,,,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14628,3510,2,0.19,13Q3,,,,,,,,,,,,,,,1,1,,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14633,3510,2,0.19,13Q3,2,2,2,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14852,3510,1,0.06,13Q3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,30084,3510,1,0.06,13Q3,1,3,1,2,1,2,1,2,1,2,1,2,1,1,1,2,,2,,2,,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,30179,3510,3,0.3,13Q2,2,,3,3,3,3,3,3,2,3,3,3,3,2,1,2,,1,2,1,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,3,0.3,13Q3,2,3,3,3,3,3,3,1,2,3,3,3,3,1,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
3,30521,3510,4,0.44,13Q3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,2,0.19,13Q3,2,,,,,,,,2,3,2,3,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33136,3510,3,0.3,13Q3,1,3,3,3,3,2,2,,2,3,3,3,3,2,1,2,2,2,2,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,3,0.3,13Q3,1,1,2,1,2,1,2,1,2,3,2,3,2,2,1,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,36244,3510,2,0.19,13Q3,,,,,,,,,,,,,,,1,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
2,53282,3510,3,0.3,13Q3,2,3,2,3,2,3,2,1,2,3,3,3,3,1,2,3,3,,,,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
8,53313,3510,2,0.19,13Q3,2,3,,3,3,3,3,1,2,3,3,3,3,1,1,2,,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
4,53350,3510,3,0.3,13Q3,1,1,3,1,3,1,3,2,2,3,3,3,3,1,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,53351,3510,1,0.06,13Q3,2,2,2,2,2,2,2,2,2,3,2,3,2,3,1,2,2,3,2,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
4,53369,3510,1,0.06,13Q3,2,3,2,3,2,3,2,1,1,2,2,2,2,2,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
8,53650,3510,2,0.19,13Q3,2,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
3,53666,3510,3,0.3,13Q3,2,3,2,3,2,3,2,1,2,2,2,2,2,2,1,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,96947,3510,1,0.06,13Q3,2,3,2,,,,,2,,3,2,3,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96952,3510,3,0.3,13Q3,,,,,,,,,2,2,2,3,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96970,3510,3,0.3,13Q3,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,96987,3510,4,0.44,13Q3,2,2,,2,,3,,1,2,3,,3,,1,2,3,,3,,1,,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,97010,3510,3,0.3,13Q3,,,,,,,,,2,2,,2,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,97016,3510,3,0.3,13Q3,,,,,,,,,2,3,2,3,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97160,3510,4,0.44,13Q3,2,3,2,3,2,3,2,1,2,3,2,3,2,3,1,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,97177,3510,1,0.06,13Q3,1,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,97245,3510,3,0.3,13Q3,,,,,,,,,2,3,,3,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,97264,3510,3,0.3,13Q3,1,2,,2,,3,,2,2,3,,3,,2,1,1,,1,,1,,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,97282,3510,4,0.44,13Q3,,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,96956,3510,3,0.3,13Q3,,,,,,,,,2,2,1,3,1,2,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,10624,3510,3,0.3,13Q4,1,3,,3,,2,,2,1,2,,2,,2,1,2,,2,,2,,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,3,0.3,13Q4,,,,,,,,,1,2,2,2,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,3,0.3,13Q4,,,,,,,,,2,3,2,3,2,1,2,3,2,3,2,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,2,0.19,13Q4,,,,,,,,,2,3,2,3,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,3,0.3,13Q4,,,,,,,,,1,1,1,1,1,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,10637,3510,3,0.3,13Q4,1,1,2,1,2,2,2,2,2,3,2,3,2,2,1,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,10793,3510,4,0.44,13Q4,2,3,2,3,2,3,2,2,2,3,2,3,2,3,1,2,2,,,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,10824,3510,4,0.44,13Q4,2,3,1,3,1,3,1,2,2,3,1,3,1,2,1,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,11208,3510,1,0.06,13Q4,2,3,2,3,2,2,1,1,2,3,1,2,1,1,1,2,1,1,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,11238,3510,3,0.3,13Q4,1,2,2,2,2,2,2,1,2,3,3,3,3,1,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,13283,3510,4,0.44,13Q4,1,2,2,1,1,1,1,2,,2,2,1,1,2,1,2,2,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14071,3510,4,0.44,13Q4,2,2,2,3,2,3,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
4,14082,3510,2,0.19,13Q4,1,2,,2,2,2,2,3,2,,,3,2,3,1,3,,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14083,3510,2,0.19,13Q4,,,,,,,,,2,3,2,3,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14084,3510,2,0.19,13Q4,,,,,,,,,,,,,,,2,3,2,3,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,14088,3510,4,0.44,13Q4,2,3,2,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14089,3510,4,0.44,13Q4,2,3,2,3,2,3,2,1,1,3,2,3,2,1,1,1,3,1,3,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,14091,3510,3,0.3,13Q4,1,2,1,3,3,3,3,1,1,1,1,2,2,1,1,2,1,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,14093,3510,3,0.3,13Q4,2,3,2,3,2,3,2,,2,3,2,3,2,2,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14094,3510,3,0.3,13Q4,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14099,3510,4,0.44,13Q4,2,3,2,3,2,2,2,2,1,3,2,2,2,3,2,2,3,3,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
5,14100,3510,4,0.44,13Q4,2,3,3,3,3,3,3,2,2,2,,2,2,2,,2,,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14106,3510,3,0.3,13Q4,2,3,2,3,1,3,1,3,1,2,2,1,1,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14108,3510,2,0.19,13Q4,,,,,,,,,,,,,,,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14111,3510,4,0.44,13Q4,1,2,2,2,2,2,2,2,1,1,1,1,1,3,,,,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14113,3510,3,0.3,13Q4,,,,,,,,,,,,,,,1,1,,1,2,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,14595,3510,3,0.3,13Q4,,,,,,,,,,,,,,,2,3,1,3,1,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14620,3510,3,0.3,13Q4,,,,,,,,,,,,,,,1,2,2,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE
6,14621,3510,3,0.3,13Q4,2,2,2,1,2,2,2,2,2,3,3,2,2,2,2,3,2,3,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
5,14627,3510,2,0.19,13Q4,,,,,,,,,,,,,,,1,3,2,2,2,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,14633,3510,2,0.19,13Q4,2,3,2,3,2,3,2,2,2,3,,3,2,2,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14765,3510,3,0.3,13Q4,,,,,,,,,,,,,,,1,3,2,3,1,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14852,3510,1,0.06,13Q4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,30084,3510,1,0.06,13Q4,2,2,3,3,3,3,3,2,2,3,2,3,3,2,2,2,3,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,30306,3510,3,0.3,13Q4,2,3,1,3,2,3,2,2,2,2,,2,,2,2,2,,2,,2,,2,FALSE,FALSE,FALSE,FALSE,FALSE
3,30521,3510,4,0.44,13Q4,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,3,0.3,13Q4,1,2,2,2,2,2,2,3,1,2,1,2,1,2,1,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,36244,3510,2,0.19,13Q4,,,,,,,,,,,,,,,2,3,,3,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,53339,3510,4,0.44,13Q4,2,3,3,3,3,3,3,1,2,3,3,3,3,3,2,3,3,3,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,53350,3510,3,0.3,13Q4,1,1,3,1,3,1,3,2,2,3,3,3,3,3,1,2,3,2,3,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,53351,3510,1,0.06,13Q4,2,3,,3,,3,,2,2,3,,3,,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
4,53369,3510,1,0.06,13Q4,2,3,2,3,2,3,2,2,2,3,2,3,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,53392,3510,2,0.19,13Q4,2,2,2,3,1,2,1,3,2,3,1,1,1,3,2,3,1,3,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,53450,3510,3,0.3,13Q4,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
8,53650,3510,2,0.19,13Q4,2,1,2,1,2,1,2,2,1,1,3,1,3,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
3,53666,3510,3,0.3,13Q4,2,3,1,3,1,3,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,96937,3510,3,0.3,13Q4,1,2,2,2,2,2,2,3,2,2,2,2,2,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,96947,3510,1,0.06,13Q4,2,3,2,3,2,,,,2,2,2,3,2,3,2,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96952,3510,3,0.3,13Q4,,,,,,,,,2,2,2,3,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96970,3510,3,0.3,13Q4,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,1,3,1,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,97010,3510,3,0.3,13Q4,,,,,,,,,2,3,3,3,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,97139,3510,3,0.3,13Q4,2,,,3,1,2,2,2,2,2,1,3,,2,1,,,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
6,97160,3510,4,0.44,13Q4,2,3,3,3,3,3,3,2,2,3,2,3,2,3,1,1,,1,,2,,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,97177,3510,1,0.06,13Q4,1,3,2,3,2,3,2,3,1,3,2,3,2,3,1,2,2,2,2,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
3,97195,3510,4,0.44,13Q4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,97245,3510,3,0.3,13Q4,,,,,,,,,,3,,3,3,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,97264,3510,3,0.3,13Q4,2,3,,3,,3,,3,2,3,,3,,3,1,2,,2,,2,,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,97351,3510,3,0.3,13Q4,2,3,3,3,3,3,3,2,1,1,1,1,1,3,1,1,2,1,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,3,0.3,14Q1,2,3,3,3,3,3,3,2,1,3,1,3,2,3,1,1,1,1,1,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
1,10628,3510,3,0.3,14Q1,1,,,,,,,,1,2,,2,,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,3,0.3,14Q1,2,3,2,3,2,3,2,2,2,3,2,3,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10631,3510,3,0.3,14Q1,,,,,,,,,1,1,1,1,1,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,10637,3510,3,0.3,14Q1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,10650,3510,4,0.43,14Q1,2,3,3,,,3,3,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
8,10651,3510,4,0.43,14Q1,2,3,3,3,3,3,3,1,2,3,2,3,2,2,1,1,1,1,1,1,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
6,10793,3510,4,0.43,14Q1,2,3,3,2,3,3,3,2,2,2,1,2,2,2,1,2,2,,,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,10815,3510,3,0.3,14Q1,1,2,3,2,3,2,3,2,1,2,3,2,3,3,1,3,3,3,3,3,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
6,10824,3510,4,0.43,14Q1,2,3,2,3,2,3,2,1,2,3,2,3,2,1,2,2,2,,,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,11205,3510,1,0.07,14Q1,1,2,,2,,3,,2,1,3,,3,,2,1,2,,2,,2,,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,11208,3510,1,0.07,14Q1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,13019,3510,1,0.07,14Q1,1,1,,2,,2,,2,1,1,,1,,3,1,2,,2,,2,,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,13283,3510,4,0.43,14Q1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
